Path,Label,Mode
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/140.Summer_Tanager/Yellow_Breasted_Chat_0005_21828.jpg,182,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/103.Sayornis/Indigo_Bunting_0085_11991.jpg,115,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/141.Artic_Tern/ZwENX5SK6bU.jpg,180,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/038.Great-Crested_Flycatcher/Tropical_Kingbird_0086_69759.jpg,40,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/096.Hooded_Oriole/Painted_Bunting_0093_15212.jpg,192,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/104.American_Pipit/Vesper_Sparrow_0094_125602.jpg,65,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/075.Green_Jay/Florida_Jay_0104_64885.jpg,116,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/184.Louisiana_Waterthrush/query.txt,1,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/154.Red-eyed_Vireo/query.txt,189,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/037.Acadian_Flycatcher/Tropical_Kingbird_0086_69759.jpg,98,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/112.Great-Grey_Shrike/Western_Meadowlark_0125_77850.jpg,52,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/146.Forsters_Tern/Slaty_Backed_Gull_0068_53206.jpg,67,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/003.Sooty_Albatross/Sooty_Albatross_0031_1066.jpg,190,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/103.Sayornis/Ovenbird_0046_92821.jpg,115,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/095.Baltimore_Oriole/Baltimore_Oriole_0052_89553.jpg,41,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/124.Le-Conte_Sparrow/Seaside_Sparrow_0047_796520.jpg,117,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/057.Rose-breasted_Grosbeak/query.txt,29,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/059.California_Gull/Elegant_Tern_0014_150523.jpg,187,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/031.Black-billed_Cuckoo/Brown_Thrasher_0026_155438.jpg,120,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/076.Dark-eyed_Junco/Gray_Catbird_0055_20671.jpg,60,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/170.Mourning_Warbler/Blue_Grosbeak_0066_36632.jpg,15,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/034.Gray-crowned-Rosy_Finch/Western_Wood_Pewee_0012_98031.jpg,84,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/198.Rock_Wren/Dark_Eyed_Junco_0109_66326.jpg,75,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/046.Gadwall/tFSv6aHKfMA.jpg,103,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/016.Painted_Bunting/Eastern_Towhee_0030_22693.jpg,169,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/046.Gadwall/Pied_Billed_Grebe_0086_35483.jpg,103,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/077.Tropical_Kingbird/Gray_Kingbird_0052_795024.jpg,114,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/183.Northern_Waterthrush/Northern_Waterthrush_0055_177114.jpg,71,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/120.Fox_Sparrow/Pine_Warbler_0004_171215.jpg,145,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/037.Acadian_Flycatcher/American_Goldfinch_0091_31938.jpg,98,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/092.Nighthawk/Geococcyx_0068_104149.jpg,72,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/176.Prairie_Warbler/query.txt,165,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/001.Black-footed_Albatross/Northern_Fulmar_0014_43895.jpg,173,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/061.Heermann_Gull/Black_Footed_Albatross_0047_796064.jpg,6,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/035.Purple_Finch/query.txt,136,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/122.Harris_Sparrow/Nelson_Sharp_Tailed_Sparrow_0071_796946.jpg,185,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/040.Olive-sided_Flycatcher/Palm_Warbler_0112_169595.jpg,36,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/197.Marsh_Wren/query.txt,119,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/111.Loggerhead_Shrike/query.txt,43,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/038.Great-Crested_Flycatcher/Great_Crested_Flycatcher_0099_29305.jpg,40,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/199.Winter_Wren/Le_Conte_Sparrow_0068_795180.jpg,77,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/152.Blue-headed_Vireo/query.txt,83,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/164.Cerulean_Warbler/Nashville_Warbler_0053_167403.jpg,152,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/017.Cardinal/Hooded_Oriole_0096_90311.jpg,16,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/101.White_Pelican/VWSLAzov1Qc.jpg,33,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/183.Northern_Waterthrush/Green_Tailed_Towhee_0094_797396.jpg,71,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/166.Golden-winged_Warbler/Evening_Grosbeak_0075_37302.jpg,66,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/196.House_Wren/Wilson_Warbler_0050_175573.jpg,171,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/058.Pigeon_Guillemot/Ivory_Gull_0109_49382.jpg,108,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/149.Brown_Thrasher/Clay_Colored_Sparrow_0043_110685.jpg,159,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/162.Canada_Warbler/Kentucky_Warbler_0033_165271.jpg,197,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/149.Brown_Thrasher/Mockingbird_0087_79600.jpg,159,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/179.Tennessee_Warbler/Prairie_Warbler_0106_173071.jpg,107,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/030.Fish_Crow/q3vpyhed2f4.jpg,186,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/087.Mallard/Mallard_0022_77166.jpg,142,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/135.Bank_Swallow/Yellow_Headed_Blackbird_0074_8452.jpg,21,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/046.Gadwall/ALiBOTEmgDM.jpg,103,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/149.Brown_Thrasher/Acadian_Flycatcher_0065_29070.jpg,159,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/132.White-crowned_Sparrow/00IKlCdLQXI.jpg,19,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/129.Song_Sparrow/Rock_Wren_0026_189181.jpg,124,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/198.Rock_Wren/Green_Tailed_Towhee_0090_797434.jpg,75,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/096.Hooded_Oriole/Nashville_Warbler_0053_167403.jpg,192,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/039.Least_Flycatcher/Magnolia_Warbler_0029_165567.jpg,100,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/028.Brown_Creeper/Cardinal_0002_18424.jpg,194,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/061.Heermann_Gull/Pelagic_Cormorant_0026_23792.jpg,6,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/043.Yellow-bellied_Flycatcher/query.txt,85,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/180.Wilson_Warbler/Evening_Grosbeak_0075_37302.jpg,49,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/200.Common_Yellowthroat/Clay_Colored_Sparrow_0043_110685.jpg,177,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/012.Yellow-headed_Blackbird/Yellow_Headed_Blackbird_0082_8577.jpg,93,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/061.Heermann_Gull/Elegant_Tern_0014_150523.jpg,6,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/108.White-necked_Raven/Mockingbird_0072_80789.jpg,102,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/162.Canada_Warbler/Baltimore_Oriole_0045_88178.jpg,197,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/012.Yellow-headed_Blackbird/Rock_Wren_0022_188958.jpg,93,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/016.Painted_Bunting/Groove_Billed_Ani_0015_1653.jpg,169,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/088.Western_Meadowlark/Sayornis_0003_98618.jpg,109,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/176.Prairie_Warbler/Cape_May_Warbler_0069_162980.jpg,165,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/038.Great-Crested_Flycatcher/Prothonotary_Warbler_0008_173425.jpg,40,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/016.Painted_Bunting/Olive_Sided_Flycatcher_0034_30672.jpg,169,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/139.Scarlet_Tanager/Pileated_Woodpecker_0089_179969.jpg,20,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/139.Scarlet_Tanager/Baltimore_Oriole_0045_88178.jpg,20,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/169.Magnolia_Warbler/Nashville_Warbler_0053_167403.jpg,175,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/002.Laysan_Albatross/Black_Footed_Albatross_0074_59.jpg,79,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/153.Philadelphia_Vireo/Whip_Poor_Will_0050_796415.jpg,134,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/147.Least_Tern/Black_Tern_0063_144731.jpg,135,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/069.Rufous_Hummingbird/Mourning_Warbler_0059_795365.jpg,58,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/164.Cerulean_Warbler/Myrtle_Warbler_0100_166871.jpg,152,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/114.Black-throated_Sparrow/Brewer_Sparrow_0029_796699.jpg,157,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/045.Northern_Fulmar/Western_Gull_0030_54083.jpg,149,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/135.Bank_Swallow/Tree_Swallow_0067_136244.jpg,21,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/152.Blue-headed_Vireo/Bay_Breasted_Warbler_0097_159974.jpg,83,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/138.Tree_Swallow/Scissor_Tailed_Flycatcher_0119_41879.jpg,168,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/122.Harris_Sparrow/Brown_Creeper_0106_24617.jpg,185,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/139.Scarlet_Tanager/Ruby_Throated_Hummingbird_0049_57891.jpg,20,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/130.Tree_Sparrow/White_Crowned_Sparrow_0068_126156.jpg,181,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/105.Whip-poor_Will/Scissor_Tailed_Flycatcher_0089_41810.jpg,147,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/027.Shiny_Cowbird/Orchard_Oriole_0116_91645.jpg,54,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/171.Myrtle_Warbler/White_Crowned_Sparrow_0078_127603.jpg,9,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/133.White-throated_Sparrow/Golden_Winged_Warbler_0079_794820.jpg,38,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/120.Fox_Sparrow/Clay_Colored_Sparrow_0043_110685.jpg,145,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/055.Evening_Grosbeak/Great_Grey_Shrike_0029_106668.jpg,46,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/155.Warbling_Vireo/query.txt,112,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/180.Wilson_Warbler/Whip_Poor_Will_0050_796415.jpg,49,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/142.Black_Tern/California_Gull_0074_41358.jpg,125,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/161.Blue-winged_Warbler/Kentucky_Warbler_0033_165271.jpg,139,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/159.Black-and-white_Warbler/White_Breasted_Nuthatch_0047_85819.jpg,5,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/192.Downy_Woodpecker/Brown_Creeper_0043_24549.jpg,91,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/166.Golden-winged_Warbler/Kentucky_Warbler_0033_165271.jpg,66,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/193.Bewick_Wren/Seaside_Sparrow_0041_796529.jpg,140,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/128.Seaside_Sparrow/query.txt,87,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/033.Yellow-billed_Cuckoo/Great_Grey_Shrike_0029_106668.jpg,111,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/181.Worm-eating_Warbler/Prairie_Warbler_0080_172724.jpg,148,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/137.Cliff_Swallow/Bobolink_0033_10809.jpg,128,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/116.Chipping_Sparrow/Chipping_Sparrow_0042_107791.jpg,144,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/093.Clark_Nutcracker/Black_Throated_Sparrow_0088_107220.jpg,80,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/042.Vermilion_Flycatcher/query.txt,94,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/058.Pigeon_Guillemot/Hooded_Merganser_0090_796774.jpg,108,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/145.Elegant_Tern/Common_Tern_0098_148785.jpg,56,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/091.Mockingbird/Harris_Sparrow_0034_116439.jpg,74,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/034.Gray-crowned-Rosy_Finch/Eastern_Towhee_0082_22330.jpg,84,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/097.Orchard_Oriole/Red_Eyed_Vireo_0084_156943.jpg,24,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/004.Groove-billed_Ani/Summer_Tanager_0030_139210.jpg,121,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/142.Black_Tern/Common_Tern_0030_147825.jpg,125,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/135.Bank_Swallow/JKJKKa7eDYM.jpg,21,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/014.Indigo_Bunting/Lazuli_Bunting_0105_15017.jpg,160,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/187.American-Three-toed_Woodpecker/query.txt,11,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/073.Blue_Jay/Yellow_Warbler_0049_176526.jpg,13,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/123.Henslow_Sparrow/query.txt,126,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/113.Baird_Sparrow/Harris_Sparrow_0088_116445.jpg,32,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/028.Brown_Creeper/Yellow_Breasted_Chat_0052_21866.jpg,194,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/094.White-breasted_Nuthatch/Golden_Winged_Warbler_0015_794819.jpg,101,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/001.Black-footed_Albatross/Red_Legged_Kittiwake_0024_795441.jpg,173,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/089.Hooded_Merganser/Hooded_Merganser_0079_796768.jpg,89,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/198.Rock_Wren/Mockingbird_0072_80789.jpg,75,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/135.Bank_Swallow/Savannah_Sparrow_0068_119972.jpg,21,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/040.Olive-sided_Flycatcher/Blue_Headed_Vireo_0023_156112.jpg,36,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/197.Marsh_Wren/Lazuli_Bunting_0014_14824.jpg,119,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/133.White-throated_Sparrow/Field_Sparrow_0069_113827.jpg,38,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/041.Scissor-tailed_Flycatcher/Scissor_Tailed_Flycatcher_0069_41827.jpg,143,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/198.Rock_Wren/American_Pipit_0002_100023.jpg,75,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/073.Blue_Jay/CIYt1FnKFo8.jpg,13,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/139.Scarlet_Tanager/Hooded_Warbler_0008_164641.jpg,20,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/192.Downy_Woodpecker/Pileated_Woodpecker_0072_180006.jpg,91,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/168.Kentucky_Warbler/Kentucky_Warbler_0072_165305.jpg,26,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/102.Western-Wood_Pewee/Prairie_Warbler_0135_172745.jpg,47,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/195.Carolina_Wren/Great_Crested_Flycatcher_0066_29488.jpg,141,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/047.American_Goldfinch/Blue_Grosbeak_0067_36965.jpg,106,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/026.Bronzed_Cowbird/Cactus_Wren_0044_185492.jpg,64,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/191.Red-headed_Woodpecker/Pileated_Woodpecker_0038_180300.jpg,183,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/086.Pacific_Loon/Pacific_Loon_0022_75405.jpg,172,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/138.Tree_Swallow/Pileated_Woodpecker_0119_180030.jpg,168,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/187.American-Three-toed_Woodpecker/American_Three_Toed_Woodpecker_0015_179827.jpg,11,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/013.Bobolink/Marsh_Wren_0006_188126.jpg,88,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/057.Rose-breasted_Grosbeak/Yellow_Throated_Vireo_0079_159576.jpg,29,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/024.Red-faced_Cormorant/CmTi971Mbss.jpg,131,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/125.Lincoln_Sparrow/Rock_Wren_0026_189181.jpg,113,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/117.Clay-colored_Sparrow/query.txt,25,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/167.Hooded_Warbler/Golden_Winged_Warbler_0079_794820.jpg,179,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/109.American_Redstart/Wilson_Warbler_0050_175573.jpg,37,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/041.Scissor-tailed_Flycatcher/Bank_Swallow_0036_129567.jpg,143,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/028.Brown_Creeper/Pileated_Woodpecker_0065_180324.jpg,194,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/105.Whip-poor_Will/Black_Billed_Cuckoo_0087_795300.jpg,147,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/140.Summer_Tanager/Green_Tailed_Towhee_0046_154967.jpg,182,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/026.Bronzed_Cowbird/query.txt,64,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/195.Carolina_Wren/mvi0HH8QleU.jpg,141,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/118.House_Sparrow/jJOqBxjwfuA.jpg,156,train
